order_id,customer_id,return_reason,return_status
79760,2337,Found a Better Price,Not Accepted
79780,5497,Size/Fit Issues,Delivered
79785,1509,Quality Issues,Delivered
79793,5876,Size/Fit Issues,Delivered
79800,4910,Too Expensive,Delivered
79810,4221,Duplicate Order,Delivered
79830,4026,Wrong Item,Delivered
79856,4711,Not as Expected,Delivered
79861,2340,Wrong Item,Delivered
79882,4810,Found a Better Price,Not Accepted
79887,1016,Too Expensive,Sent
79888,4862,Changed Mind,Not Accepted
79891,6782,Wrong Item,Not Accepted
79894,897,Wrong Item,Not Accepted
79906,2438,Not as Expected,Not Accepted
79907,6128,Not as Expected,Delivered
79918,2002,Found a Better Price,Not Accepted
79932,1730,Not as Expected,Not Accepted
79947,5488,Damaged,Not Accepted
79951,4513,Changed Mind,Not Accepted
79956,6124,Not as Expected,Not Accepted
79963,5556,Too Expensive,Not Accepted
80010,5638,Wrong Item,Not Accepted
80039,6177,Quality Issues,Not Accepted
80052,2380,Found a Better Price,Delivered
80059,4250,Changed Mind,Not Accepted
80065,2690,Found a Better Price,Delivered
80071,5967,Found a Better Price,Delivered
80080,3759,Changed Mind,Delivered
80111,1884,Defective,Delivered
80125,2978,Found a Better Price,Delivered
80139,1295,Damaged,Not Accepted
80181,2785,Wrong Item,Not Accepted
80185,6982,Too Expensive,Sent
80205,3693,Size/Fit Issues,Not Accepted
80221,1614,Size/Fit Issues,Delivered
80231,6486,Not as Expected,Delivered
80232,1266,Found a Better Price,Not Accepted
80234,4161,Found a Better Price,Delivered
80242,3680,Size/Fit Issues,Delivered
80262,6620,Not as Expected,Not Accepted
80264,6270,Too Expensive,Not Accepted
80290,5192,Damaged,Registered
80304,5482,Quality Issues,Delivered
80306,2949,Quality Issues,Delivered
80342,258,Wrong Item,Not Accepted
80344,5263,Not as Expected,Not Accepted
80366,2075,Changed Mind,Delivered
80374,3875,Not as Expected,Delivered
80378,2465,Wrong Item,Not Accepted
80381,362,Wrong Item,Not Accepted
80396,3147,Size/Fit Issues,Delivered
80400,991,Not as Expected,Delivered
80414,79,Changed Mind,Not Accepted
80421,3088,Not as Expected,Delivered
80422,1860,Duplicate Order,Not Accepted
80432,55,Duplicate Order,Delivered
80433,1738,Defective,Delivered
80449,2602,Too Expensive,Delivered
80453,2474,Too Expensive,Delivered
80454,5130,Size/Fit Issues,Sent
80479,4309,Too Expensive,Not Accepted
80494,317,Defective,Not Accepted
80500,5743,Wrong Item,Delivered
80509,3509,Duplicate Order,Delivered
80514,6236,Not as Expected,Received
80541,5621,Defective,Not Accepted
80556,5779,Changed Mind,Registered
80558,4395,Not as Expected,Delivered
80561,2080,Found a Better Price,Not Accepted
80580,6156,Duplicate Order,Not Accepted
80583,2353,Not as Expected,Delivered
80601,5080,Damaged,Delivered
80602,5748,Size/Fit Issues,Sent
80611,6127,Not as Expected,Delivered
80625,2213,Too Expensive,Delivered
80627,3894,Too Expensive,Not Accepted
80630,3535,Damaged,Delivered
80653,5255,Found a Better Price,Not Accepted
80660,5524,Not as Expected,Not Accepted
80665,866,Found a Better Price,Delivered
80667,1058,Defective,Received
80669,818,Size/Fit Issues,Registered
80677,5189,Duplicate Order,Not Accepted
80698,509,Duplicate Order,Delivered
80726,4268,Changed Mind,Delivered
80727,3377,Too Expensive,Delivered
80728,5966,Wrong Item,Not Accepted
80738,7000,Wrong Item,Delivered
80796,330,Changed Mind,Delivered
80816,4304,Found a Better Price,Not Accepted
80817,3558,Quality Issues,Not Accepted
80840,3880,Found a Better Price,Not Accepted
80841,396,Duplicate Order,Not Accepted
80846,2427,Defective,Not Accepted
80858,1441,Changed Mind,Received
80864,622,Quality Issues,Not Accepted
80874,610,Damaged,Not Accepted
80881,894,Too Expensive,Registered
80891,2358,Defective,Registered
80904,1567,Too Expensive,Not Accepted
80915,2484,Wrong Item,Delivered
80919,2113,Duplicate Order,Not Accepted
80927,179,Changed Mind,Not Accepted
80938,5772,Too Expensive,Delivered
80949,3613,Found a Better Price,Not Accepted
80975,893,Changed Mind,Delivered
80989,1590,Too Expensive,Sent
80992,4130,Changed Mind,Delivered
80998,6080,Duplicate Order,Registered
81008,2508,Wrong Item,Delivered
81014,5234,Duplicate Order,Registered
81018,4736,Duplicate Order,Not Accepted
81024,2919,Size/Fit Issues,Not Accepted
81031,4913,Found a Better Price,Not Accepted
81033,4747,Too Expensive,Not Accepted
81042,3453,Damaged,Not Accepted
81043,3590,Found a Better Price,Not Accepted
81048,3744,Found a Better Price,Delivered
81050,5838,Too Expensive,Received
81055,4508,Too Expensive,Delivered
81057,2855,Not as Expected,Not Accepted
81083,6805,Damaged,Delivered
81127,1458,Damaged,Not Accepted
81128,1540,Found a Better Price,Not Accepted
81137,3506,Changed Mind,Delivered
81141,6124,Wrong Item,Not Accepted
81146,1105,Too Expensive,Sent
81159,5262,Quality Issues,Not Accepted
81160,3677,Not as Expected,Delivered
81163,5075,Found a Better Price,Not Accepted
81167,2362,Defective,Not Accepted
81169,6270,Size/Fit Issues,Not Accepted
81175,6431,Quality Issues,Not Accepted
81204,3461,Damaged,Delivered
81226,3897,Wrong Item,Delivered
81236,1820,Too Expensive,Delivered
81257,947,Quality Issues,Delivered
81264,944,Changed Mind,Not Accepted
81269,6161,Damaged,Not Accepted
81275,5992,Found a Better Price,Not Accepted
81283,3285,Quality Issues,Not Accepted
81297,4687,Size/Fit Issues,Registered
81303,6522,Defective,Not Accepted
81312,770,Size/Fit Issues,Not Accepted
81323,4957,Found a Better Price,Not Accepted
81340,6967,Defective,Delivered
81355,6587,Size/Fit Issues,Delivered
81374,1944,Duplicate Order,Delivered
81388,5589,Found a Better Price,Delivered
81393,3802,Size/Fit Issues,Delivered
81406,1724,Damaged,Delivered
81422,4780,Wrong Item,Not Accepted
81448,5405,Quality Issues,Received
81458,5912,Not as Expected,Not Accepted
81495,6653,Quality Issues,Delivered
81501,5771,Changed Mind,Delivered
81517,6717,Not as Expected,Delivered
81518,781,Found a Better Price,Delivered
81526,1402,Damaged,Not Accepted
81534,1206,Too Expensive,Not Accepted
81540,1957,Too Expensive,Delivered
81576,1883,Damaged,Not Accepted
81591,5304,Too Expensive,Registered
81619,1818,Too Expensive,Not Accepted
81633,4705,Defective,Delivered
81652,4454,Wrong Item,Delivered
81653,1028,Duplicate Order,Not Accepted
81658,1831,Duplicate Order,Delivered
81664,3700,Quality Issues,Delivered
81679,2602,Changed Mind,Not Accepted
81680,3518,Duplicate Order,Not Accepted
81693,6624,Changed Mind,Received
81696,1530,Wrong Item,Not Accepted
81706,448,Duplicate Order,Delivered
81708,167,Found a Better Price,Not Accepted
81712,2771,Wrong Item,Delivered
81722,4107,Wrong Item,Delivered
81739,5027,Wrong Item,Registered
81741,5308,Quality Issues,Not Accepted
81748,464,Too Expensive,Not Accepted
81761,6570,Changed Mind,Delivered
81764,6974,Too Expensive,Delivered
81767,946,Not as Expected,Received
81780,4539,Not as Expected,Delivered
81792,5250,Too Expensive,Delivered
81798,7003,Defective,Not Accepted
81804,4910,Not as Expected,Not Accepted
81809,1879,Damaged,Not Accepted
81814,2127,Quality Issues,Received
81816,2943,Wrong Item,Not Accepted
81821,4390,Quality Issues,Received
81832,1871,Size/Fit Issues,Not Accepted
81833,3300,Damaged,Sent
81850,4803,Size/Fit Issues,Delivered
81851,2046,Size/Fit Issues,Sent
81864,5019,Too Expensive,Delivered
81873,2587,Damaged,Delivered
81887,4526,Size/Fit Issues,Delivered
81892,4599,Too Expensive,Delivered
81893,4939,Changed Mind,Delivered
81902,353,Wrong Item,Not Accepted
81907,3750,Quality Issues,Not Accepted
81921,1705,Too Expensive,Delivered
81930,3840,Found a Better Price,Delivered
81933,2991,Defective,Delivered
81947,4253,Size/Fit Issues,Delivered
81970,5962,Found a Better Price,Delivered
81993,1581,Wrong Item,Received
81995,3069,Damaged,Not Accepted
81998,780,Wrong Item,Delivered
82000,5664,Size/Fit Issues,Not Accepted
82007,5284,Defective,Sent
82055,1209,Wrong Item,Not Accepted
82057,1675,Not as Expected,Delivered
82066,2381,Damaged,Not Accepted
82077,6497,Wrong Item,Not Accepted
82081,2641,Duplicate Order,Delivered
82082,3422,Found a Better Price,Not Accepted
82085,566,Damaged,Not Accepted
82086,3432,Size/Fit Issues,Not Accepted
82104,4663,Changed Mind,Delivered
82115,4346,Size/Fit Issues,Delivered
82141,944,Quality Issues,Delivered
82174,71,Not as Expected,Not Accepted
82184,3796,Too Expensive,Delivered
82200,4433,Changed Mind,Not Accepted
82202,2631,Duplicate Order,Delivered
82215,6914,Size/Fit Issues,Not Accepted
82218,2396,Quality Issues,Delivered
82219,6610,Changed Mind,Not Accepted
82222,4779,Found a Better Price,Sent
82228,3979,Defective,Delivered
82238,3234,Not as Expected,Delivered
82249,4091,Size/Fit Issues,Delivered
82254,693,Duplicate Order,Not Accepted
82309,4325,Defective,Sent
82316,4099,Too Expensive,Not Accepted
82319,4244,Changed Mind,Not Accepted
82325,1827,Defective,Delivered
82327,4240,Not as Expected,Delivered
82331,2323,Wrong Item,Not Accepted
82332,1881,Too Expensive,Received
82335,1064,Wrong Item,Delivered
82342,6342,Changed Mind,Received
82346,658,Quality Issues,Delivered
82352,603,Quality Issues,Delivered
82354,3697,Damaged,Delivered
82363,2297,Found a Better Price,Delivered
82369,5856,Too Expensive,Not Accepted
82384,3397,Changed Mind,Not Accepted
82435,3685,Defective,Delivered
82436,1462,Duplicate Order,Not Accepted
82443,2936,Quality Issues,Not Accepted
82445,4948,Size/Fit Issues,Not Accepted
82457,5799,Too Expensive,Delivered
82480,5340,Quality Issues,Delivered
82507,2446,Size/Fit Issues,Delivered
82511,4387,Found a Better Price,Delivered
82517,1819,Defective,Delivered
82530,5422,Not as Expected,Not Accepted
82535,1589,Found a Better Price,Received
82546,1661,Too Expensive,Delivered
82551,2181,Too Expensive,Not Accepted
82552,6547,Too Expensive,Delivered
82559,4905,Not as Expected,Sent
82583,6906,Duplicate Order,Sent
82586,2459,Size/Fit Issues,Delivered
82591,4189,Changed Mind,Delivered
82599,333,Size/Fit Issues,Not Accepted
82601,3069,Size/Fit Issues,Delivered
82608,639,Not as Expected,Registered
82614,2079,Found a Better Price,Not Accepted
82616,5759,Size/Fit Issues,Delivered
82622,4824,Size/Fit Issues,Not Accepted
82625,1301,Duplicate Order,Not Accepted
82662,4950,Found a Better Price,Not Accepted
82664,3922,Size/Fit Issues,Not Accepted
82668,5070,Damaged,Delivered
82684,4068,Defective,Not Accepted
82701,6402,Damaged,Delivered
82705,2519,Wrong Item,Registered
82717,2669,Too Expensive,Sent
82718,4708,Found a Better Price,Not Accepted
82724,2036,Not as Expected,Not Accepted
82776,4815,Damaged,Not Accepted
82778,151,Damaged,Not Accepted
82784,1001,Size/Fit Issues,Registered
82799,1642,Changed Mind,Delivered
82803,612,Duplicate Order,Not Accepted
82840,6074,Duplicate Order,Registered
82842,6960,Wrong Item,Not Accepted
82844,710,Quality Issues,Delivered
82845,1732,Not as Expected,Not Accepted
82848,811,Changed Mind,Not Accepted
82854,5471,Quality Issues,Not Accepted
82859,803,Wrong Item,Registered
82885,3331,Damaged,Delivered
82905,5823,Too Expensive,Delivered
82911,452,Found a Better Price,Not Accepted
82912,5139,Changed Mind,Delivered
82913,4021,Changed Mind,Not Accepted
82915,4861,Wrong Item,Delivered
82921,2169,Quality Issues,Not Accepted
82929,6622,Quality Issues,Delivered
82933,3830,Duplicate Order,Not Accepted
82954,2293,Not as Expected,Not Accepted
82959,1339,Defective,Not Accepted
82964,696,Found a Better Price,Not Accepted
82977,4853,Not as Expected,Delivered
82982,6788,Defective,Not Accepted
82987,3681,Quality Issues,Delivered
82989,5649,Not as Expected,Not Accepted
82996,3014,Defective,Delivered
83007,6844,Size/Fit Issues,Not Accepted
83027,3585,Not as Expected,Delivered
83036,6775,Not as Expected,Not Accepted
83044,188,Duplicate Order,Delivered
83054,458,Damaged,Registered
83057,232,Wrong Item,Not Accepted
83062,6102,Changed Mind,Not Accepted
83073,825,Wrong Item,Delivered
83080,46,Defective,Not Accepted
83097,936,Quality Issues,Delivered
83101,1596,Not as Expected,Not Accepted
83105,5822,Size/Fit Issues,Registered
83127,748,Size/Fit Issues,Delivered
83152,2833,Size/Fit Issues,Delivered
83165,4368,Size/Fit Issues,Delivered
83180,840,Defective,Delivered
83183,6070,Too Expensive,Not Accepted
83188,5527,Changed Mind,Delivered
83189,6677,Found a Better Price,Not Accepted
83195,6946,Quality Issues,Not Accepted
83213,4718,Not as Expected,Not Accepted
83216,3820,Not as Expected,Not Accepted
83220,1332,Too Expensive,Not Accepted
83227,3321,Duplicate Order,Sent
83237,6938,Size/Fit Issues,Received
83243,6305,Found a Better Price,Delivered
83244,3539,Duplicate Order,Delivered
83256,833,Damaged,Not Accepted
83268,447,Quality Issues,Received
83271,1686,Found a Better Price,Delivered
83281,2833,Quality Issues,Delivered
83285,3813,Found a Better Price,Delivered
83330,2270,Defective,Not Accepted
83332,4917,Duplicate Order,Delivered
83358,3522,Found a Better Price,Not Accepted
83360,3200,Size/Fit Issues,Delivered
83368,5088,Damaged,Delivered
83369,3792,Found a Better Price,Received
83376,2846,Changed Mind,Sent
83377,228,Changed Mind,Delivered
83388,1429,Size/Fit Issues,Not Accepted
83389,3216,Too Expensive,Not Accepted
83402,3059,Damaged,Received
83414,5926,Quality Issues,Not Accepted
83415,5572,Duplicate Order,Not Accepted
83437,6437,Found a Better Price,Not Accepted
83453,199,Too Expensive,Not Accepted
83454,5778,Wrong Item,Delivered
83462,3921,Changed Mind,Sent
83471,3561,Not as Expected,Not Accepted
83513,4669,Changed Mind,Sent
83515,1360,Too Expensive,Delivered
83519,6315,Defective,Not Accepted
83521,4995,Duplicate Order,Delivered
83529,2129,Wrong Item,Delivered
83530,1844,Defective,Not Accepted
83531,6801,Not as Expected,Not Accepted
83575,3579,Too Expensive,Delivered
83576,65,Quality Issues,Delivered
83578,5878,Defective,Received
83581,741,Size/Fit Issues,Not Accepted
83583,799,Damaged,Sent
83586,2705,Quality Issues,Delivered
83590,512,Not as Expected,Delivered
83600,2158,Quality Issues,Not Accepted
83612,3411,Quality Issues,Not Accepted
83632,4257,Not as Expected,Not Accepted
83658,2859,Too Expensive,Delivered
83664,705,Quality Issues,Not Accepted
83677,4435,Size/Fit Issues,Sent
83689,5407,Duplicate Order,Delivered
83691,6759,Quality Issues,Not Accepted
83706,4333,Damaged,Delivered
83716,2229,Too Expensive,Not Accepted
83735,363,Not as Expected,Delivered
83745,2392,Changed Mind,Delivered
83758,1378,Quality Issues,Not Accepted
83769,1407,Found a Better Price,Delivered
83770,6911,Found a Better Price,Delivered
83771,4390,Quality Issues,Not Accepted
83775,6810,Found a Better Price,Sent
83783,4727,Quality Issues,Not Accepted
83795,3236,Damaged,Not Accepted
83811,119,Changed Mind,Delivered
83812,5515,Defective,Delivered
83820,3783,Changed Mind,Not Accepted
83824,6937,Quality Issues,Delivered
83832,6687,Quality Issues,Not Accepted
83846,3578,Size/Fit Issues,Not Accepted
83887,6408,Size/Fit Issues,Not Accepted
83892,1971,Changed Mind,Delivered
83903,345,Wrong Item,Registered
83912,1709,Duplicate Order,Not Accepted
83925,971,Found a Better Price,Not Accepted
83926,1548,Size/Fit Issues,Not Accepted
83935,2945,Not as Expected,Delivered
83941,3368,Not as Expected,Registered
83947,948,Not as Expected,Delivered
83958,1521,Changed Mind,Delivered
83978,4374,Quality Issues,Not Accepted
83982,5778,Duplicate Order,Delivered
83989,5730,Too Expensive,Not Accepted
83991,329,Quality Issues,Sent
84003,5059,Too Expensive,Delivered
84005,2208,Duplicate Order,Delivered
84008,5801,Changed Mind,Delivered
84012,4058,Duplicate Order,Delivered
84019,5475,Duplicate Order,Delivered
84021,5745,Changed Mind,Delivered
84026,2810,Size/Fit Issues,Registered
84031,4771,Size/Fit Issues,Sent
84047,1379,Too Expensive,Not Accepted
84059,1300,Defective,Not Accepted
84064,6972,Duplicate Order,Delivered
84067,976,Quality Issues,Delivered
84073,132,Size/Fit Issues,Not Accepted
84086,2271,Wrong Item,Registered
84098,3206,Too Expensive,Not Accepted
84101,3851,Quality Issues,Not Accepted
84119,4435,Quality Issues,Received
84126,743,Found a Better Price,Delivered
84152,7104,Quality Issues,Not Accepted
84155,5002,Too Expensive,Not Accepted
84159,5602,Damaged,Delivered
84161,5693,Found a Better Price,Not Accepted
84190,2165,Too Expensive,Not Accepted
84203,6528,Found a Better Price,Delivered
84207,6097,Not as Expected,Not Accepted
84251,3394,Size/Fit Issues,Not Accepted
84264,1348,Changed Mind,Delivered
84273,6339,Damaged,Not Accepted
84300,5851,Changed Mind,Delivered
84317,6086,Defective,Not Accepted
84340,3780,Quality Issues,Not Accepted
84375,6443,Duplicate Order,Not Accepted
84382,3679,Found a Better Price,Sent
84395,6755,Defective,Not Accepted
84412,5887,Too Expensive,Not Accepted
84471,758,Defective,Received
84481,3720,Not as Expected,Delivered
84489,135,Damaged,Delivered
84498,6954,Defective,Not Accepted
84499,1773,Changed Mind,Not Accepted
84536,1578,Wrong Item,Not Accepted
84538,1393,Changed Mind,Registered
84548,7222,Size/Fit Issues,Delivered
84572,303,Not as Expected,Not Accepted
84578,226,Damaged,Not Accepted
84591,5930,Quality Issues,Received
84597,264,Duplicate Order,Not Accepted
84612,4029,Quality Issues,Delivered
84643,5099,Size/Fit Issues,Delivered
84646,1361,Size/Fit Issues,Not Accepted
84656,5385,Defective,Delivered
84661,3124,Wrong Item,Delivered
84662,6162,Quality Issues,Delivered
84666,7081,Not as Expected,Not Accepted
84672,5694,Wrong Item,Delivered
84673,2010,Duplicate Order,Received
84674,1205,Wrong Item,Delivered
84676,5988,Wrong Item,Delivered
84695,7112,Wrong Item,Delivered
84714,1147,Quality Issues,Not Accepted
84739,2396,Too Expensive,Delivered
84741,4545,Quality Issues,Registered
84751,3528,Changed Mind,Delivered
84762,198,Changed Mind,Delivered
84766,1036,Quality Issues,Delivered
84776,2059,Duplicate Order,Delivered
84780,1377,Wrong Item,Not Accepted
84807,1117,Wrong Item,Not Accepted
84856,4747,Wrong Item,Delivered
84859,4430,Wrong Item,Delivered
84866,2560,Not as Expected,Delivered
84893,7530,Defective,Not Accepted
84895,5144,Not as Expected,Sent
84901,1824,Quality Issues,Delivered
84905,7604,Not as Expected,Delivered
84910,6539,Duplicate Order,Delivered
84923,5560,Wrong Item,Delivered
84926,5067,Wrong Item,Delivered
